_id,code,ref,description,category,subcategory,unit,rate,keywords
4dec1255-8ab4-47c4-98c8-7ad542a0f88b,31915_44e3f914,__export__.product_product_31915_44e3f914,Steel drill bit - Wurth 155 piece set,Drill Bits & Tools,Steel Drill Bits,Unit,125,"steel; drill; bit; wurth; piece; set; drill bits & tools; bits; tools; steel drill bits; 31915_44e3f914"
5bd1c8a7-6b50-4261-afe6-1dd1cbf890ff,31916_3fff938f,__export__.product_product_31916_3fff938f,Steel drill bit - Wurth 19 piece set (1-10mm),Drill Bits & Tools,Steel Drill Bits,Unit,27.03,"steel; drill; bit; wurth; piece; set; 10mm; drill bits & tools; bits; tools; steel drill bits; 31916_3fff938f"
4ebdfaef-232b-4630-b3b4-3467e3700e57,31917_aad9a81a,__export__.product_product_31917_aad9a81a,Steel drill bit - Wurth 1.0mm,Drill Bits & Tools,Steel Drill Bits,Unit,0.17,"steel; drill; bit; wurth; 1.0mm; drill bits & tools; bits; tools; steel drill bits; 31917_aad9a81a"
e9cffdd6-b733-4085-92da-642d41ceff0a,31918_1fabd019,__export__.product_product_31918_1fabd019,Steel drill bit - Wurth 2.0mm,Drill Bits & Tools,Steel Drill Bits,Unit,0.9,"steel; drill; bit; wurth; 2.0mm; drill bits & tools; bits; tools; steel drill bits; 31918_1fabd019"
1eb1e932-a9b2-438a-8fd6-1256ef06133b,31919_030ddc5b,__export__.product_product_31919_030ddc5b,Steel drill bit - Wurth 3.0mm,Drill Bits & Tools,Steel Drill Bits,Unit,0.78,"steel; drill; bit; wurth; 3.0mm; drill bits & tools; bits; tools; steel drill bits; 31919_030ddc5b"
e028df76-8f74-457a-888f-c8d537ee392d,31920_f56a2b9f,__export__.product_product_31920_f56a2b9f,Steel drill bit - Wurth 3.5mm,Drill Bits & Tools,Steel Drill Bits,Unit,0.99,"steel; drill; bit; wurth; 3.5mm; drill bits & tools; bits; tools; steel drill bits; 31920_f56a2b9f"
0f5077b6-829e-4880-99b0-5de842e18bf7,31921_f306a193,__export__.product_product_31921_f306a193,Steel drill bit - Wurth 4.0mm,Drill Bits & Tools,Steel Drill Bits,Unit,1.41,"steel; drill; bit; wurth; 4.0mm; drill bits & tools; bits; tools; steel drill bits; 31921_f306a193"
ad0cef72-008f-4444-ba7a-29700478728c,31922_ba624fc3,__export__.product_product_31922_ba624fc3,Steel drill bit - Wurth 4.5mm,Drill Bits & Tools,Steel Drill Bits,Unit,1.54,"steel; drill; bit; wurth; 4.5mm; drill bits & tools; bits; tools; steel drill bits; 31922_ba624fc3"
a545bcbf-f1eb-4ab3-817f-b69ced4a31cd,31923_d55cdd07,__export__.product_product_31923_d55cdd07,Steel drill bit - Wurth 5.0mm,Drill Bits & Tools,Steel Drill Bits,Unit,1.4,"steel; drill; bit; wurth; 5.0mm; drill bits & tools; bits; tools; steel drill bits; 31923_d55cdd07"
a1c13157-fc0b-4ee9-98b0-69d7467e46cf,31924_affaa5a6,__export__.product_product_31924_affaa5a6,Steel drill bit - Wurth 5.5mm,Drill Bits & Tools,Steel Drill Bits,Unit,1.84,"steel; drill; bit; wurth; 5.5mm; drill bits & tools; bits; tools; steel drill bits; 31924_affaa5a6"
b8d39473-af7b-4c8a-be18-09066019b736,31925_adaf9da3,__export__.product_product_31925_adaf9da3,Steel drill bit - Wurth 6.0mm,Drill Bits & Tools,Steel Drill Bits,Unit,1.6,"steel; drill; bit; wurth; 6.0mm; drill bits & tools; bits; tools; steel drill bits; 31925_adaf9da3"
28ec91e9-2bc0-4907-99a6-20c1a9d8da76,31926_2e66ecf8,__export__.product_product_31926_2e66ecf8,Steel drill bit - Wurth 6.5mm,Drill Bits & Tools,Steel Drill Bits,Unit,2.97,"steel; drill; bit; wurth; 6.5mm; drill bits & tools; bits; tools; steel drill bits; 31926_2e66ecf8"
99692bd5-4cdf-421b-aeb4-8a145dc49b64,31927_ec9a5b30,__export__.product_product_31927_ec9a5b30,Steel drill bit - Wurth 7.0mm,Drill Bits & Tools,Steel Drill Bits,Unit,3.39,"steel; drill; bit; wurth; 7.0mm; drill bits & tools; bits; tools; steel drill bits; 31927_ec9a5b30"
54f86693-14aa-4479-b29e-9384384d1b4a,31928_17b90e4a,__export__.product_product_31928_17b90e4a,Steel drill bit - Wurth 7.5mm,Drill Bits & Tools,Steel Drill Bits,Unit,2.83,"steel; drill; bit; wurth; 7.5mm; drill bits & tools; bits; tools; steel drill bits; 31928_17b90e4a"
0c7ae4ef-198b-48a6-a54e-257f783e6531,31929_488fe91b,__export__.product_product_31929_488fe91b,Steel drill bit - Wurth 8.00mm,Drill Bits & Tools,Steel Drill Bits,Unit,2.4,"steel; drill; bit; wurth; 8.00mm; drill bits & tools; bits; tools; steel drill bits; 31929_488fe91b"
bd2e5c5b-1d4a-4c1b-a72e-02b2f2107d38,31998_33dbf76b,__export__.product_product_31998_33dbf76b,Steel drill bit - Wurth 8.0mm,Drill Bits & Tools,Steel Drill Bits,Unit,1,"steel; drill; bit; wurth; 8.0mm; drill bits & tools; bits; tools; steel drill bits; 31998_33dbf76b"
d10c2c3f-4d61-49c6-8fd7-ea19416ed562,31930_fd0ffe91,__export__.product_product_31930_fd0ffe91,Steel drill bit - Wurth 8.5mm,Drill Bits & Tools,Steel Drill Bits,Unit,4.01,"steel; drill; bit; wurth; 8.5mm; drill bits & tools; bits; tools; steel drill bits; 31930_fd0ffe91"
d3838932-dba3-4c3a-b4b3-404aad5b7912,31931_874c98d4,__export__.product_product_31931_874c98d4,Steel drill bit - Wurth 9.0mm,Drill Bits & Tools,Steel Drill Bits,Unit,3.2,"steel; drill; bit; wurth; 9.0mm; drill bits & tools; bits; tools; steel drill bits; 31931_874c98d4"
73f28b38-3c23-4e6a-af0f-f57fea215fc3,31932_016bf7f8,__export__.product_product_31932_016bf7f8,Steel drill bit - Wurth 9.5mm,Drill Bits & Tools,Steel Drill Bits,Unit,5.01,"steel; drill; bit; wurth; 9.5mm; drill bits & tools; bits; tools; steel drill bits; 31932_016bf7f8"
cbcb56c9-dae5-4756-bcbf-bdb9ba19ef71,31933_f2b807ad,__export__.product_product_31933_f2b807ad,Steel drill bit - Wurth 11.0mm,Drill Bits & Tools,Steel Drill Bits,Unit,7.53,"steel; drill; bit; wurth; 11.0mm; drill bits & tools; bits; tools; steel drill bits; 31933_f2b807ad"
dae4ccee-63f9-4989-ad45-58ca0face591,31934_39bebf0e,__export__.product_product_31934_39bebf0e,Steel drill bit - Wurth 12mm,Drill Bits & Tools,Steel Drill Bits,Unit,7.7,"steel; drill; bit; wurth; 12mm; drill bits & tools; bits; tools; steel drill bits; 31934_39bebf0e"
ec9695ad-825b-4237-9065-ed432aa8049e,31935_23a2fd5b,__export__.product_product_31935_23a2fd5b,Steel drill bit - Wurth 13.0mm,Drill Bits & Tools,Steel Drill Bits,Unit,9,"steel; drill; bit; wurth; 13.0mm; drill bits & tools; bits; tools; steel drill bits; 31935_23a2fd5b"
f31d2a08-c14f-47cb-a81a-6fe66e174e86,35759_543ffc32,__export__.product_product_35759_543ffc32,Steel drill bit - Rawlplug 8.00mm,Drill Bits & Tools,Steel Drill Bits,Unit,3.07,"steel; drill; bit; rawlplug; 8.00mm; drill bits & tools; bits; tools; steel drill bits; 35759_543ffc32"
8ef05abb-e252-4c8b-90d3-e2a229ecb5a8,35760_c7e9711c,__export__.product_product_35760_c7e9711c,Steel drill bit - Rawlplug 12mm,Drill Bits & Tools,Steel Drill Bits,Unit,4.13,"steel; drill; bit; rawlplug; 12mm; drill bits & tools; bits; tools; steel drill bits; 35760_c7e9711c"
daac78e3-fa9d-4cb4-9de4-bb6da5d4a292,35761_d43252d1,__export__.product_product_35761_d43252d1,Steel drill bit - Rawlplug 25mm,Drill Bits & Tools,Steel Drill Bits,Unit,25.28,"steel; drill; bit; rawlplug; 25mm; drill bits & tools; bits; tools; steel drill bits; 35761_d43252d1"
70a9d1f0-50b2-4ce1-9738-aa97b86bc5cb,31963_74581a68,__export__.product_product_31963_74581a68,"Adhesives - 300ml,colour",Adhesives,Standard Adhesives,Unit,5.9,"adhesives; 300ml; colour; standard adhesives; standard; 31963_74581a68"
4b318e3f-6de7-4591-8c20-06256247ecfa,31999_4955797b,__export__.product_product_31999_4955797b,"Adhesives - 300ml,colour",Adhesives,Standard Adhesives,Unit,10.51,"adhesives; 300ml; colour; standard adhesives; standard; 31999_4955797b"
705b5f85-c9c9-40b0-85ff-8c2010158cd0,31964_7f8385e7,__export__.product_product_31964_7f8385e7,"Adhesives - 330ml,colour",Adhesives,Standard Adhesives,Unit,1,"adhesives; 330ml; colour; standard adhesives; standard; 31964_7f8385e7"
516f9052-0cfb-4427-b517-95f11b8bd04b,32000_c4e4f5d0,__export__.product_product_32000_c4e4f5d0,"Adhesives - 330ml,colour",Adhesives,Standard Adhesives,Unit,1,"adhesives; 330ml; colour; standard adhesives; standard; 32000_c4e4f5d0"
c49cabae-ff57-4534-b772-5548fd62fc80,31965_7e876005,__export__.product_product_31965_7e876005,"Adhesives - 500ml,colour",Adhesives,Standard Adhesives,Unit,1,"adhesives; 500ml; colour; standard adhesives; standard; 31965_7e876005"
4cc95056-c7a0-482c-bbd3-e20fe9dd27a2,32001_c7374eb5,__export__.product_product_32001_c7374eb5,"Adhesives - 500ml,colour",Adhesives,Standard Adhesives,Unit,1,"adhesives; 500ml; colour; standard adhesives; standard; 32001_c7374eb5"
db66d758-d04a-42ac-aff9-f0a8c4d35d16,31966_73e6e8a6,__export__.product_product_31966_73e6e8a6,Flap disc - Lamella flap disc 115mm 0579580316,General Hardware,Standard General Hardware,Unit,1.1,"flap; disc; lamella; 115mm; general hardware; general; hardware; standard general hardware; standard; 31966_73e6e8a6"
9c3ab019-6692-4ff1-84bc-67a32885751d,31967_d12f2368,__export__.product_product_31967_d12f2368,Flap disc - Wurth flap disc 230mm,General Hardware,Standard General Hardware,Unit,1,"flap; disc; wurth; 230mm; general hardware; general; hardware; standard general hardware; standard; 31967_d12f2368"
e598b66b-fd1b-4df6-a656-406da3f24d7d,31968_bb499bdf,__export__.product_product_31968_bb499bdf,Expanding Foam,General Hardware,Standard General Hardware,Unit,7.48,"expanding; foam; general hardware; general; hardware; standard general hardware; standard; 31968_bb499bdf"
83920403-6e8c-40ea-87c5-f5dc4ceca424,32012_58c41a7f,__export__.product_product_32012_58c41a7f,Vento panel board - Grey (8 pk) B815183A,Panels,Standard Panels,Unit,63.25,"vento; panel; board; grey; b815183a; panels; standard panels; standard; 32012_58c41a7f"
167e8c1e-2fa9-4c2a-ba57-ffb115d27b97,32013_28b61e1e,__export__.product_product_32013_28b61e1e,Vento panel board - Brown (8 pk) B815183B,Panels,Standard Panels,Unit,58.03,"vento; panel; board; brown; b815183b; panels; standard panels; standard; 32013_28b61e1e"
a95af8ee-d9de-4919-b20a-f59bb1f643fa,32014_0abfda0b,__export__.product_product_32014_0abfda0b,Vento panel board - Natural (8 pk) B815183G,Panels,Standard Panels,Unit,69.64,"vento; panel; board; natural; b815183g; panels; standard panels; standard; 32014_0abfda0b"
263024b6-e4fc-48b6-8ebc-18b472dfecc3,32015_c0826306,__export__.product_product_32015_c0826306,"Vento panel rail - 2 pack,Colour",Panels,Panels Packs,Unit,44.88,"vento; panel; rail; pack; colour; panels; panels packs; packs; 32015_c0826306"
d29bc7c1-fea1-43f4-b16c-8ae639421264,32017_d7e1d4e8,__export__.product_product_32017_d7e1d4e8,"Vento panel rail - 2 pack,Colour",Panels,Panels Packs,Unit,44.88,"vento; panel; rail; pack; colour; panels; panels packs; packs; 32017_d7e1d4e8"
b4f27d8d-5125-4ae9-b0b2-ee242a55421e,32019_b60a69f7,__export__.product_product_32019_b60a69f7,"Vento panel rail - 2 pack,Colour",Panels,Panels Packs,Unit,44.88,"vento; panel; rail; pack; colour; panels; panels packs; packs; 32019_b60a69f7"
f3df5954-713b-4f75-839f-5ca0274a2904,32016_78b38a66,__export__.product_product_32016_78b38a66,"Vento panel rail - 3 pack,Colour",Panels,Panels Packs,Unit,70.2,"vento; panel; rail; pack; colour; panels; panels packs; packs; 32016_78b38a66"
b947635e-3bb6-4b70-b138-26138a88162a,32018_d83f958b,__export__.product_product_32018_d83f958b,"Vento panel rail - 3 pack,Colour",Panels,Panels Packs,Unit,58.5,"vento; panel; rail; pack; colour; panels; panels packs; packs; 32018_d83f958b"
3b04f606-4af4-4e48-b44d-db332c563126,32020_6c798d80,__export__.product_product_32020_6c798d80,"Vento panel rail - 3 pack,Colour",Panels,Panels Packs,Unit,58.5,"vento; panel; rail; pack; colour; panels; panels packs; packs; 32020_6c798d80"
eb934b59-c6b7-44d9-ad74-ed51d627234b,32104_8769589f,__export__.product_product_32104_8769589f,Application gun - Wurth 300-380ml,General Hardware,Standard General Hardware,Unit,1,"application; gun; wurth; 380ml; general hardware; general; hardware; standard general hardware; standard; 32104_8769589f"
2ab32991-60ee-412f-84a0-035f06059f0e,33074_f2d9f731,__export__.product_product_33074_f2d9f731,Application gun - FIS DM S DISPENSER,General Hardware,Standard General Hardware,Unit,1,"application; gun; fis; dispenser; general hardware; general; hardware; standard general hardware; standard; 33074_f2d9f731"
e7f2bbd6-ce35-4839-96e1-d4df6c2578f1,32249_1febca1b,__export__.product_product_32249_1febca1b,Gripple wire joiner large - 1 pack,Wire & Mesh,Wire & Mesh Packs,Unit,1.2,"gripple; wire; joiner; large; pack; wire & mesh; mesh; wire & mesh packs; packs; 32249_1febca1b"
d6df07e5-2178-43ae-b40b-181c915b258c,32250_5d9a7c27,__export__.product_product_32250_5d9a7c27,Gripple wire joiner large - 20 pack,Wire & Mesh,Wire & Mesh Packs,Unit,1,"gripple; wire; joiner; large; pack; wire & mesh; mesh; wire & mesh packs; packs; 32250_5d9a7c27"
5d3e410e-1ddf-46b4-8820-8d4ddafeb673,32284_fde4ba65,__export__.product_product_32284_fde4ba65,"Softshell jacket - xs,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32284_fde4ba65"
028eb44d-93a7-4144-ac40-431e4e6f7925,32285_2b609e97,__export__.product_product_32285_2b609e97,"Softshell jacket - xs,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32285_2b609e97"
860fdefe-77a8-42fd-b2ca-890d060da721,32286_ca4a03f4,__export__.product_product_32286_ca4a03f4,"Softshell jacket - xs,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32286_ca4a03f4"
7ccda923-0e47-491f-83b6-ba69b8939ff0,32287_bd65af17,__export__.product_product_32287_bd65af17,"Softshell jacket - s,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32287_bd65af17"
9bf0c767-769f-4e89-b770-813c8ee0cd37,32288_9afc91b9,__export__.product_product_32288_9afc91b9,"Softshell jacket - s,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32288_9afc91b9"
1cd0bd21-05e6-43b0-98a2-e748589da7db,32289_d2c2b7e7,__export__.product_product_32289_d2c2b7e7,"Softshell jacket - s,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32289_d2c2b7e7"
17938fed-c515-4bb8-abd3-a088a3c3b72e,32290_f8e159dc,__export__.product_product_32290_f8e159dc,"Softshell jacket - m,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32290_f8e159dc"
180c3806-f208-4f29-a86c-d793a3eb82cd,32291_a0691cd1,__export__.product_product_32291_a0691cd1,"Softshell jacket - m,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32291_a0691cd1"
afd506b1-820f-4634-a279-6a14fb7afe3a,32292_ef4f5b33,__export__.product_product_32292_ef4f5b33,"Softshell jacket - m,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32292_ef4f5b33"
ccdf143c-149f-457f-8d84-705a0f8c8f1a,32293_4dba5931,__export__.product_product_32293_4dba5931,"Softshell jacket - l,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32293_4dba5931"
1e5adb40-2dee-4827-806b-21c4e1fad343,32294_e2383381,__export__.product_product_32294_e2383381,"Softshell jacket - l,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32294_e2383381"
b1465b7a-333c-42d0-980f-43dc7d85a418,32295_6ad3a2c7,__export__.product_product_32295_6ad3a2c7,"Softshell jacket - l,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32295_6ad3a2c7"
f23bfeeb-3eec-4cb4-9781-9ade88599c62,32296_62144a39,__export__.product_product_32296_62144a39,"Softshell jacket - xl,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32296_62144a39"
b319da91-c1c9-4f2c-961b-e3170ce74417,32297_6571913f,__export__.product_product_32297_6571913f,"Softshell jacket - xl,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32297_6571913f"
c4923c9c-c859-498a-8ef3-51458393466f,32298_263066de,__export__.product_product_32298_263066de,"Softshell jacket - xl,Colour",General Hardware,Standard General Hardware,Unit,1,"softshell; jacket; colour; general hardware; general; hardware; standard general hardware; standard; 32298_263066de"
46e855aa-1885-42e1-b398-3c1df163aefc,32432_2ca9ce71,__export__.product_product_32432_2ca9ce71,Concrete gravel board - 1.8m x 300mm,Concrete Products,Standard Concrete Products,Unit,20,"concrete; gravel; board; 1.8m; 300mm; concrete products; products; standard concrete products; standard; 32432_2ca9ce71"
8f641450-4805-453a-a314-9f622d6ba791,32433_b3a09ff2,__export__.product_product_32433_b3a09ff2,Concrete gravel board - 1.8m x 150mm,Concrete Products,Standard Concrete Products,Unit,1,"concrete; gravel; board; 1.8m; 150mm; concrete products; products; standard concrete products; standard; 32433_b3a09ff2"
9fb73eb5-086a-490c-ab22-aa2f794ee4b1,32650_0fa0da5c,__export__.product_product_32650_0fa0da5c,Carbine hooks - 60 x 6m BZP,General Hardware,Standard General Hardware,Unit,0.28,"carbine; hooks; bzp; general hardware; general; hardware; standard general hardware; standard; 32650_0fa0da5c"
2824a6e1-4805-41a9-a274-15a5d109b958,32651_47bb53c0,__export__.product_product_32651_47bb53c0,Carbine hooks - 80 x 8mm BZP,General Hardware,Standard General Hardware,Unit,0.38,"carbine; hooks; 8mm; bzp; general hardware; general; hardware; standard general hardware; standard; 32651_47bb53c0"
b02c87e1-fff5-4d5b-bfde-54ee72383e08,32652_2adad1e3,__export__.product_product_32652_2adad1e3,Carbine hooks - 100 x 10mm BZP,General Hardware,Standard General Hardware,Unit,0.68,"carbine; hooks; 10mm; bzp; general hardware; general; hardware; standard general hardware; standard; 32652_2adad1e3"
94fd88fe-263f-4313-9a79-7f9e57bfdc74,32653_78b65e86,__export__.product_product_32653_78b65e86,"Hooks and Shackles - 8mm BZP,lock type",General Hardware,Standard General Hardware,Unit,0.4,"hooks; and; shackles; 8mm; bzp; lock; type; general hardware; general; hardware; standard general hardware; standard; 32653_78b65e86"
79c463ac-ace8-41ac-a7c4-7c77e5929e0c,32655_1cd16c2b,__export__.product_product_32655_1cd16c2b,"Hooks and Shackles - 8mm BZP,lock type",General Hardware,Standard General Hardware,Unit,0.94,"hooks; and; shackles; 8mm; bzp; lock; type; general hardware; general; hardware; standard general hardware; standard; 32655_1cd16c2b"
7ef4dd8a-5c76-4656-8f07-05db27c9f0e1,32659_7527dd2a,__export__.product_product_32659_7527dd2a,"Hooks and Shackles - 8mm BZP,lock type",General Hardware,Standard General Hardware,Unit,1,"hooks; and; shackles; 8mm; bzp; lock; type; general hardware; general; hardware; standard general hardware; standard; 32659_7527dd2a"
c81ebcf0-4f31-4eed-a4c4-4fec7bce29a1,32656_f74920c0,__export__.product_product_32656_f74920c0,"Hooks and Shackles - 50mm BZP,lock type",General Hardware,Standard General Hardware,Unit,0.94,"hooks; and; shackles; 50mm; bzp; lock; type; general hardware; general; hardware; standard general hardware; standard; 32656_f74920c0"
8692e7e7-526b-4b72-85d6-41bbc399aff5,32654_5a894270,__export__.product_product_32654_5a894270,"Hooks and Shackles - 50mm BZP,lock type",General Hardware,Standard General Hardware,Unit,1,"hooks; and; shackles; 50mm; bzp; lock; type; general hardware; general; hardware; standard general hardware; standard; 32654_5a894270"
ae670aca-5a81-4c9c-a6a1-c969a9f1708a,32660_b546956f,__export__.product_product_32660_b546956f,"Hooks and Shackles - 50mm BZP,lock type",General Hardware,Standard General Hardware,Unit,0.55,"hooks; and; shackles; 50mm; bzp; lock; type; general hardware; general; hardware; standard general hardware; standard; 32660_b546956f"
2f8555eb-20e5-47e6-959f-6b6bb004a1eb,32661_d8926b99,__export__.product_product_32661_d8926b99,"Hooks and Shackles - 76 x 19mm,lock type",General Hardware,Standard General Hardware,Unit,1.06,"hooks; and; shackles; 19mm; lock; type; general hardware; general; hardware; standard general hardware; standard; 32661_d8926b99"
b89dad55-3cdc-4f05-af22-395e55038dcd,32657_65c69d1d,__export__.product_product_32657_65c69d1d,"Hooks and Shackles - 76 x 19mm,lock type",General Hardware,Standard General Hardware,Unit,1,"hooks; and; shackles; 19mm; lock; type; general hardware; general; hardware; standard general hardware; standard; 32657_65c69d1d"
bd1ba763-37d5-49cf-b129-02d128f06e3b,32658_2fb07ace,__export__.product_product_32658_2fb07ace,"Hooks and Shackles - 76 x 19mm,lock type",General Hardware,Standard General Hardware,Unit,1,"hooks; and; shackles; 19mm; lock; type; general hardware; general; hardware; standard general hardware; standard; 32658_2fb07ace"
6ac937f3-9dc0-47ba-8d52-577dbc3371bb,32667_f4261271,__export__.product_product_32667_f4261271,"Poly rope blue - 6mm,length",General Hardware,Standard General Hardware,Unit,5.15,"poly; rope; blue; 6mm; length; general hardware; general; hardware; standard general hardware; standard; 32667_f4261271"
f57accfa-428f-47b3-8a13-e30f9a766e0b,32668_eb910d40,__export__.product_product_32668_eb910d40,"Poly rope blue - 6mm,length",General Hardware,Standard General Hardware,Unit,1,"poly; rope; blue; 6mm; length; general hardware; general; hardware; standard general hardware; standard; 32668_eb910d40"
b71782b6-aba4-4a3e-95bf-78307f75d9cc,32669_a2cf27a5,__export__.product_product_32669_a2cf27a5,"Poly rope blue - 8mm,length",General Hardware,Standard General Hardware,Unit,6.35,"poly; rope; blue; 8mm; length; general hardware; general; hardware; standard general hardware; standard; 32669_a2cf27a5"
ea95920b-2581-471e-a3fc-2671da52feab,32670_932ab71b,__export__.product_product_32670_932ab71b,"Poly rope blue - 8mm,length",General Hardware,Standard General Hardware,Unit,1,"poly; rope; blue; 8mm; length; general hardware; general; hardware; standard general hardware; standard; 32670_932ab71b"
647e6ff6-8033-4cb9-9611-1d286e386b2a,32671_8d3e31c6,__export__.product_product_32671_8d3e31c6,"Poly rope blue - 10mm,length",General Hardware,Standard General Hardware,Unit,9.8,"poly; rope; blue; 10mm; length; general hardware; general; hardware; standard general hardware; standard; 32671_8d3e31c6"
5c3f2dea-5d37-4bc8-bfbb-967a853662c9,32672_645876ca,__export__.product_product_32672_645876ca,"Poly rope blue - 10mm,length",General Hardware,Standard General Hardware,Unit,1,"poly; rope; blue; 10mm; length; general hardware; general; hardware; standard general hardware; standard; 32672_645876ca"
57f77a54-084d-4d9a-a929-8665e925b7ee,32673_88f73d3a,__export__.product_product_32673_88f73d3a,"Poly rope blue - 12mm,length",General Hardware,Standard General Hardware,Unit,13.35,"poly; rope; blue; 12mm; length; general hardware; general; hardware; standard general hardware; standard; 32673_88f73d3a"
50932a05-f41b-4c9c-a984-2747dccbddd3,32674_cc22c885,__export__.product_product_32674_cc22c885,"Poly rope blue - 12mm,length",General Hardware,Standard General Hardware,Unit,1,"poly; rope; blue; 12mm; length; general hardware; general; hardware; standard general hardware; standard; 32674_cc22c885"
9b83f7a1-013b-408c-94af-80406b3d0d6d,32751_c7f1bac7,__export__.product_product_32751_c7f1bac7,Urban slatted panel rail - Anthracite grey,Panels,Standard Panels,Unit,50.4,"urban; slatted; panel; rail; anthracite; grey; panels; standard panels; standard; 32751_c7f1bac7"
c1e64634-c3d2-40e4-8478-f99141852efa,32750_1fad3ca6,__export__.product_product_32750_1fad3ca6,Urban slatted panel rail - brown,Panels,Standard Panels,Unit,1,"urban; slatted; panel; rail; brown; panels; standard panels; standard; 32750_1fad3ca6"
3fb7d662-4755-4071-82b9-05074c73d382,32752_1deecc58,__export__.product_product_32752_1deecc58,Urban slatted panel rail - Olive Grey B835000G,Panels,Standard Panels,Unit,50.4,"urban; slatted; panel; rail; olive; grey; b835000g; panels; standard panels; standard; 32752_1deecc58"
896067b4-8e11-44d7-b587-d74bb4767247,33506_960668ac,__export__.product_product_33506_960668ac,Urban slatted composite board - Grey (2pk),General Hardware,Standard General Hardware,Unit,63.22,"urban; slatted; composite; board; grey; 2pk; general hardware; general; hardware; standard general hardware; standard; 33506_960668ac"
1b7909b0-c0c4-4aef-baef-d0a9ba45310b,33505_9ce690d7,__export__.product_product_33505_9ce690d7,Urban slatted composite board - Brown (2pk),General Hardware,Standard General Hardware,Unit,68.91,"urban; slatted; composite; board; brown; 2pk; general hardware; general; hardware; standard general hardware; standard; 33505_9ce690d7"
7a2c49dd-1c13-4f0f-9021-c4a55021ecfa,33504_91b00518,__export__.product_product_33504_91b00518,Urban slatted composite board - Natural (2pk),General Hardware,Standard General Hardware,Unit,68.91,"urban; slatted; composite; board; natural; 2pk; general hardware; general; hardware; standard general hardware; standard; 33504_91b00518"
40b540a9-ed03-4cee-a644-fb1c27eefb60,32839_160ffb18,__export__.product_product_32839_160ffb18,Padlock - 40mm C/Shackle,General Hardware,Standard General Hardware,Unit,6.26,"padlock; 40mm; shackle; general hardware; general; hardware; standard general hardware; standard; 32839_160ffb18"
5845a740-256d-46ae-afbe-61662b8d28f9,32840_bd687995,__export__.product_product_32840_bd687995,Padlock - 60mm C /Shackle,General Hardware,Standard General Hardware,Unit,9.1,"padlock; 60mm; shackle; general hardware; general; hardware; standard general hardware; standard; 32840_bd687995"
9135d33f-a587-4088-8240-a0231e6a2ee7,32841_ceb185c1,__export__.product_product_32841_ceb185c1,Padlock - 50mm Long Shackle,General Hardware,Standard General Hardware,Unit,5.8,"padlock; 50mm; long; shackle; general hardware; general; hardware; standard general hardware; standard; 32841_ceb185c1"
ded3df41-f3dd-47e1-9b55-96c032e92baf,32867_0db656c0,__export__.product_product_32867_0db656c0,Nylon frame fixings - M10 x 80mm,General Hardware,Standard General Hardware,Unit,0.06,"nylon; frame; fixings; m10; 80mm; general hardware; general; hardware; standard general hardware; standard; 32867_0db656c0"
c8238e99-a7f4-49f4-b368-05bae820b516,32868_66c03087,__export__.product_product_32868_66c03087,Nylon frame fixings - M10 x 100mm,General Hardware,Standard General Hardware,Unit,0.11,"nylon; frame; fixings; m10; 100mm; general hardware; general; hardware; standard general hardware; standard; 32868_66c03087"
d2138681-1d38-4879-a370-829f169702ec,32869_7683cfeb,__export__.product_product_32869_7683cfeb,Nylon frame fixings - M10 x 120mm,General Hardware,Standard General Hardware,Unit,0.12,"nylon; frame; fixings; m10; 120mm; general hardware; general; hardware; standard general hardware; standard; 32869_7683cfeb"
